Album,Track,日本語,Romaji,한국어,歌,Singer,가수,作詞,Lyrics,작사,作曲,Compose,작곡,編曲,Arrange,편곡,Release,Link,Category,Note,発音
Jump up HIGH!!,4,Jump up HIGH!! (AZALEA ver.),Jump up HIGH!! (AZALEA ver.),Jump up HIGH!! (AZALEA ver.),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,TAKAROT,TAKAROT,TAKAROT,2019-06-30,https://youtu.be/BIUGlO_8M14,Aqours,,
Jump up HIGH!!,5,Jump up HIGH!! (Guilty Kiss ver.),Jump up HIGH!! (Guilty Kiss ver.),Jump up HIGH!! (Guilty Kiss ver.),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,Kanata Okajima;KOUDAI IWATSUBO;TAKAROT,TAKAROT,TAKAROT,TAKAROT,2019-06-30,https://youtu.be/tQJ6H9p4t5A,Aqours,,
未体験HORIZON,1,未体験HORIZON,Mitaiken HORIZON,미체험 HORIZON,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,小高光太郎;UiNA,Kotaro Odaka;UiNA,오다카 코타로;UiNA,小高光太郎,Kotaro Odaka,오다카 코타로,2019-09-25,https://youtu.be/aL_3dVRDLPU,Aqours,,
未体験HORIZON,2,Deep Resonance,Deep Resonance,Deep Resonance,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,桑原 聖(Arte Refact),Satoru Kuwabara(Arte Refact),쿠와바라 사토루(Arte Refact),酒井拓也(Arte Refact),Takuya Sakai(Arte Refact),사카이 타쿠야(Arte Refact),2019-09-25,https://youtu.be/_csrXZNMEIQ,Aqours,Shadowverse × スクフェス コラボソング,
未体験HORIZON,3,Dance with Minotaurus,Dance with Minotaurus,Dance with Minotaurus,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,増田武史,Takeshi Masuda,마스다 타케시,増田武史,Takeshi Masuda,마스다 타케시,2019-09-25,https://youtu.be/6FttCxKBHQs,Aqours,,
未体験HORIZON,4,未体験HORIZON (Off Vocal),Mitaiken HORIZON (Off Vocal),미체험 HORIZON (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,小高光太郎;UiNA,Kotaro Odaka;UiNA,오다카 코타로;UiNA,小高光太郎,Kotaro Odaka,오다카 코타로,2019-09-25,NA,Aqours,,
未体験HORIZON,5,どきどき！ みかん裁判,Dokidoki! Mikan Saiban,두근두근! 귤 재판,,,,,,,,,,,,,2019-09-25,NA,Aqours,Drama Part,
未体験HORIZON,6,集合！ ひものパーティー,Shuugou! Himono Paatii,집합! 건어물 파티,,,,,,,,,,,,,2019-09-25,NA,Aqours,Drama Part,
未体験HORIZON,7,とびこめ！ ぬまづ城,Tobikome! Numazu Jou,뛰어들자! 누마즈 성,,,,,,,,,,,,,2019-09-25,NA,Aqours,Drama Part,
KOKORO Magic “A to Z”,1,KOKORO Magic “A to Z”,KOKORO Magic “A to Z”,KOKORO Magic “A to Z”,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),2019-10-30,https://youtu.be/nE_I45s7Fhw,Aqours,,
KOKORO Magic “A to Z”,2,"Wake up, Challenger!!","Wake up, Challenger!!","Wake up, Challenger!!",Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,河田貴央,Takahiro Kawata,카와타 타카히로,河田貴央,Takahiro Kawata,카와타 타카히로,2019-10-30,https://youtu.be/yRZFv04WEec,Aqours,,
KOKORO Magic “A to Z”,3,KOKORO Magic “A to Z” (Off Vocal),KOKORO Magic “A to Z” (Off Vocal),KOKORO Magic “A to Z” (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),2019-10-30,NA,Aqours,,
KOKORO Magic “A to Z”,4,"Wake up, Challenger!! (Off Vocal)","Wake up, Challenger!! (Off Vocal)","Wake up, Challenger!! (Off Vocal)",Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,河田貴央,Takahiro Kawata,카와타 타카히로,河田貴央,Takahiro Kawata,카와타 타카히로,2019-10-30,NA,Aqours,,
New Romantic Sailors,1,New Romantic Sailors,New Romantic Sailors,New Romantic Sailors,Guilty Kiss,Guilty Kiss,Guilty Kiss,畑 亜貴,Aki Hata,하타 아키,杉山勝彦;ulala,Katsuhiko Sugiyama;ulala,카츠히코 스기야마;ulala,ulala,ulala,ulala,2019-11-27,https://youtu.be/0qAaLBbXE-c,Aqours,,
New Romantic Sailors,2,Love Pulsar,Love Pulsar,Love Pulsar,Guilty Kiss,Guilty Kiss,Guilty Kiss,畑 亜貴,Aki Hata,하타 아키,渡辺未来,Miki Watanabe,와타나베 미키,渡辺未来,Miki Watanabe,와타나베 미키,2019-11-27,https://youtu.be/ZwO0QFpH5Eg,Aqours,,
New Romantic Sailors,3,Phantom Rocket Adventure,Phantom Rocket Adventure,Phantom Rocket Adventure,Guilty Kiss,Guilty Kiss,Guilty Kiss,畑 亜貴,Aki Hata,하타 아키,本多友紀(Arte Refact),Yuki Honda(Arte Refact),혼다 유키(Arte Refact),本多友紀(Arte Refact),Yuki Honda(Arte Refact),혼다 유키(Arte Refact),2019-11-27,https://youtu.be/qr-uy1qL43E,Aqours,,
New Romantic Sailors,4,New Romantic Sailors (Off Vocal),New Romantic Sailors (Off Vocal),New Romantic Sailors (Off Vocal),Guilty Kiss,Guilty Kiss,Guilty Kiss,畑 亜貴,Aki Hata,하타 아키,杉山勝彦;ulala,Katsuhiko Sugiyama;ulala,카츠히코 스기야마;ulala,ulala,ulala,ulala,2019-11-27,NA,Aqours,,
New Romantic Sailors,5,Love Pulsar (Off Vocal),Love Pulsar (Off Vocal),Love Pulsar (Off Vocal),Guilty Kiss,Guilty Kiss,Guilty Kiss,畑 亜貴,Aki Hata,하타 아키,渡辺未来,Miki Watanabe,와타나베 미키,渡辺未来,Miki Watanabe,와타나베 미키,2019-11-27,NA,Aqours,,
New Romantic Sailors,6,Phantom Rocket Adventure (Off Vocal),Phantom Rocket Adventure (Off Vocal),Phantom Rocket Adventure (Off Vocal),Guilty Kiss,Guilty Kiss,Guilty Kiss,畑 亜貴,Aki Hata,하타 아키,本多友紀(Arte Refact),Yuki Honda(Arte Refact),혼다 유키(Arte Refact),本多友紀(Arte Refact),Yuki Honda(Arte Refact),혼다 유키(Arte Refact),2019-11-27,NA,Aqours,,
Braveheart Coaster,1,Braveheart Coaster,Braveheart Coaster,Braveheart Coaster,CYaRon!,CYaRon!,CYaRon!,畑 亜貴,Aki Hata,하타 아키,高田 暁,Kyo Takada,타카다 쿄,高田 暁,Kyo Takada,타카다 쿄,2019-12-04,https://youtu.be/x5Jqvn1mFK4,Aqours,,
Braveheart Coaster,2,CHANGELESS,CHANGELESS,CHANGELESS,CYaRon!,CYaRon!,CYaRon!,畑 亜貴,Aki Hata,하타 아키,前口 渉,Wataru Maeguchi,마에구치 와타루,前口 渉,Wataru Maeguchi,마에구치 와타루,2019-12-04,https://youtu.be/zw6ag0xKJhI,Aqours,,
Braveheart Coaster,3,コドク・テレポート,Kodoku・Teleport,고독・텔레포트,CYaRon!,CYaRon!,CYaRon!,畑 亜貴,Aki Hata,하타 아키,原田 篤(Arte Refact),Atsushi Harada(Arte Refact),하라다 아츠시(Arte Refact),矢鴇つかさ(Arte Refact),Tsukasa Yatoki(Arte Refact),야토키 츠카사(Arte Refact),2019-12-04,https://youtu.be/Tg50XHWos0A,Aqours,,
Braveheart Coaster,4,Braveheart Coaster (Off Vocal),Braveheart Coaster (Off Vocal),Braveheart Coaster (Off Vocal),CYaRon!,CYaRon!,CYaRon!,畑 亜貴,Aki Hata,하타 아키,高田 暁,Kyo Takada,타카다 쿄,高田 暁,Kyo Takada,타카다 쿄,2019-12-04,NA,Aqours,,
Braveheart Coaster,5,CHANGELESS (Off Vocal),CHANGELESS (Off Vocal),CHANGELESS (Off Vocal),CYaRon!,CYaRon!,CYaRon!,畑 亜貴,Aki Hata,하타 아키,前口 渉,Wataru Maeguchi,마에구치 와타루,前口 渉,Wataru Maeguchi,마에구치 와타루,2019-12-04,NA,Aqours,,
Braveheart Coaster,6,コドク・テレポート (Off Vocal),Kodoku・Teleport (Off Vocal),고독・텔레포트 (Off Vocal),CYaRon!,CYaRon!,CYaRon!,畑 亜貴,Aki Hata,하타 아키,原田 篤(Arte Refact),Atsushi Harada(Arte Refact),하라다 아츠시(Arte Refact),矢鴇つかさ(Arte Refact),Tsukasa Yatoki(Arte Refact),야토키 츠카사(Arte Refact),2019-12-04,NA,Aqours,,
Amazing Travel DNA,1,Amazing Travel DNA,Amazing Travel DNA,Amazing Travel DNA,AZALEA,AZALEA,AZALEA,畑 亜貴,Aki Hata,하타 아키,山田竜平,Ryuhey Yamada,야마다 류헤이,山田竜平,Ryuhey Yamada,야마다 류헤이,2019-12-11,https://youtu.be/idD6_8oXQ6E,Aqours,,
Amazing Travel DNA,2,空中恋愛論,Kuuchuu Ren'ai Ron,공중연애론,AZALEA,AZALEA,AZALEA,畑 亜貴,Aki Hata,하타 아키,Kohei by SIMONSAYZ,Kohei by SIMONSAYZ,Kohei by SIMONSAYZ,Kohei by SIMONSAYZ,Kohei by SIMONSAYZ,Kohei by SIMONSAYZ,2019-12-11,https://youtu.be/bI7lgNPf3ok,Aqours,,
Amazing Travel DNA,3,メイズセカイ,Maze Sekai,미궁세계,AZALEA,AZALEA,AZALEA,畑 亜貴,Aki Hata,하타 아키,黒川陽介,Yosuke Kurokawa,쿠로카와 요스케,黒川陽介,Yosuke Kurokawa,쿠로카와 요스케,2019-12-11,https://youtu.be/-vPaA1UqF3Y,Aqours,,
Amazing Travel DNA,4,Amazing Travel DNA (Off Vocal),Amazing Travel DNA (Off Vocal),Amazing Travel DNA (Off Vocal),AZALEA,AZALEA,AZALEA,畑 亜貴,Aki Hata,하타 아키,山田竜平,Ryuhey Yamada,야마다 류헤이,山田竜平,Ryuhey Yamada,야마다 류헤이,2019-12-11,NA,Aqours,,
Amazing Travel DNA,5,空中恋愛論 (Off Vocal),Kuuchuu Renai Ron (Off Vocal),공중연애론 (Off Vocal),AZALEA,AZALEA,AZALEA,畑 亜貴,Aki Hata,하타 아키,Kohei by SIMONSAYZ,Kohei by SIMONSAYZ,Kohei by SIMONSAYZ,Kohei by SIMONSAYZ,Kohei by SIMONSAYZ,Kohei by SIMONSAYZ,2019-12-11,NA,Aqours,,
Amazing Travel DNA,6,メイズセカイ (Off Vocal),Maze Sekai (Off Vocal),미궁세계 (Off Vocal),AZALEA,AZALEA,AZALEA,畑 亜貴,Aki Hata,하타 아키,黒川陽介,Yosuke Kurokawa,쿠로카와 요스케,黒川陽介,Yosuke Kurokawa,쿠로카와 요스케,2019-12-11,NA,Aqours,,
Fantastic Departure!,1,Fantastic Departure!,Fantastic Departure!,Fantastic Departure!,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Kanata Okajima;MEG,Kanata Okajima;MEG,Kanata Okajima;MEG,MEG,MEG,MEG,2020-07-22,https://youtu.be/JbvoEhrNwTw,Aqours,,
Fantastic Departure!,2,Aqours Pirates Desire,Aqours Pirates Desire,Aqours Pirates Desire,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,TAKAROT;イワツボコーダイ,TAKAROT;KOUDAI IWATSUBO,TAKAROT;이와츠보 코다이,TAKAROT,TAKAROT,TAKAROT,2020-07-22,https://youtu.be/MQ0pWmEMZZQ,Aqours,,
Fantastic Departure!,3,Fantastic Departure! (Off Vocal),Fantastic Departure! (Off Vocal),Fantastic Departure! (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,Kanata Okajima;MEG,Kanata Okajima;MEG,Kanata Okajima;MEG,MEG,MEG,MEG,2020-07-22,NA,Aqours,,
Fantastic Departure!,4,Aqours Pirates Desire (Off Vocal),Aqours Pirates Desire (Off Vocal),Aqours Pirates Desire (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,TAKAROT;イワツボコーダイ,TAKAROT;KOUDAI IWATSUBO,TAKAROT;이와츠보 코다이,TAKAROT,TAKAROT,TAKAROT,2020-07-22,NA,Aqours,,
Fantastic Departure!,5,Aqours流、勝利論,"Aqours Ryuu, Shouri Ron","Aqours류, 승리론",,,,,,,,,,,,,2020-07-22,NA,Aqours,Drama Part,
Fantastic Departure!,6,魅惑のロードバイク,Miwaku no Road bike,매혹적인 로드바이크,,,,,,,,,,,,,2020-07-22,NA,Aqours,Drama Part,
Fantastic Departure!,7,フェンシングってなんだろな？,Fencing tte Nan daro na?,펜싱이란 뭘까?,,,,,,,,,,,,,2020-07-22,NA,Aqours,Drama Part,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,1,One More Sunshine Story (Album Version),One More Sunshine Story (Album Version),One More Sunshine Story (Album Version),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),2020-08-01,https://youtu.be/jwyBqK_rXYU,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,2,君のこころは輝いてるかい？ (高海千歌 Solo Ver.),Kimi no Kokoro wa Kagayaiteru kai?  (Chika Takami Solo Ver.),너의 마음은 빛나고 있니? (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,光増ハジメ,Hajime Mitsumasu,미츠마스 하지메,EFFY,EFFY,EFFY,2020-08-01,https://youtu.be/l53EmPFo0Ug,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,3,Step! ZERO to ONE (高海千歌 Solo Ver.),Step! ZERO to ONE (Chika Takami Solo Ver.),Step! ZERO to ONE (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,高田 暁,Kyo Takada,타카다 쿄,高田 暁,Kyo Takada,타카다 쿄,2020-08-01,https://youtu.be/-m7U5Mx6dP8,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,4,Aqours☆HEROES (高海千歌 Solo Ver.),Aqours☆HEROES (Chika Takami Solo Ver.),Aqours☆HEROES (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,渡辺和紀,Kazunori Watanabe,와타나베 카즈노리,渡辺和紀,Kazunori Watanabe,와타나베 카즈노리,2020-08-01,https://youtu.be/Pga48GLX4RI,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,5,恋になりたいAQUARIUM (高海千歌 Solo Ver.),Koi Ni Naritai AQUARIUM (Chika Takami Solo Ver.),사랑이 되고 싶은 AQUARIUM (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,佐々倉有吾,Yugo Sasakura,사사쿠라 유우고,渡辺和紀,Kazunori Watanabe,와타나베 카즈노리,2020-08-01,https://youtu.be/JlwXPpdRVus,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,6,待ってて愛のうた (高海千歌 Solo Ver.),Matte Te Ai no Uta (Chika Takami Solo Ver.),기다려줘 사랑의 노래 (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,山口朗彦,Akihiko Yamaguchi,야마구치 아키히코,山口朗彦,Akihiko Yamaguchi,야마구치 아키히코,2020-08-01,https://youtu.be/WjjnCYqUQKY,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,7,届かない星だとしても (高海千歌 Solo Ver.),Todoka Nai Hoshi Da To Shi Te Mo (Chika Takami Solo Ver.),닿을 수 없는 별이라 해도 (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,宮崎 誠,Makoto Miyazaki,미야자키 마코토,宮崎 誠,Makoto Miyazaki,미야자키 마코토,2020-08-01,https://youtu.be/icOE32TFjeM,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,8,HAPPY PARTY TRAIN (高海千歌 Solo Ver.),HAPPY PARTY TRAIN (Chika Takami Solo Ver.),HAPPY PARTY TRAIN (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,渡辺拓也,Takuya Watanabe,와타나베 타쿠야,EFFY,EFFY,EFFY,2020-08-01,https://youtu.be/OdmYpH_Z2r8,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,9,SKY JOURNEY (高海千歌 Solo Ver.),SKY JOURNEY (Chika Takami Solo Ver.),SKY JOURNEY (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,早川博隆,Hirotaka Hayakawa,하야카와 히로타카,早川博隆,Hirotaka Hayakawa,하야카와 히로타카,2020-08-01,https://youtu.be/y2IeNGYFDlI,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,10,少女以上の恋がしたい (高海千歌 Solo Ver.),Shojo Ijo no Koi ga Shitai (Chika Takami Solo Ver.),소녀 이상의 사랑이 하고 싶어 (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,TAKAROT;KOUDAI IWATSUBO,TAKAROT;KOUDAI IWATSUBO,TAKAROT;KOUDAI IWATSUBO,TAKAROT;Shinji Tanaka,TAKAROT;Shinji Tanaka,TAKAROT;Shinji Tanaka,2020-08-01,https://youtu.be/TLGoWWw5Vvk,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,11,未体験HORIZON (高海千歌 Solo Ver.),Mitaiken HORIZON (Chika Takami Solo Ver.),미체험 HORIZON (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,小高光太郎;UiNA,Kotaro Odaka;UiNA,오다카 코타로;UiNA,小高光太郎,Kotaro Odaka,오다카 코타로,2020-08-01,https://youtu.be/24UfYf-aHek,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,12,Deep Resonance (高海千歌 Solo Ver.),Deep Resonance (Chika Takami Solo Ver.),Deep Resonance (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,桑原 聖(Arte Refact),Satoru Kuwabara(Arte Refact),쿠와바라 사토루(Arte Refact),酒井拓也(Arte Refact),Takuya Sakai(Arte Refact),사카이 타쿠야(Arte Refact),2020-08-01,https://youtu.be/dtiWYm-bjYM,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,13,Dance with Minotaurus (高海千歌 Solo Ver.),Dance with Minotaurus (Chika Takami Solo Ver.),Dance with Minotaurus (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,増田武史,Takeshi Masuda,마스다 타케시,増田武史,Takeshi Masuda,마스다 타케시,2020-08-01,https://youtu.be/H5q_ZMpMegc,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,14,KOKORO Magic “A to Z” (高海千歌 Solo Ver.),KOKORO Magic “A to Z” (Chika Takami Solo Ver.),KOKORO Magic “A to Z” (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),2020-08-01,https://youtu.be/ikMy-P8BcwM,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,15,"Wake up, Challenger!! (高海千歌 Solo Ver.)","Wake up, Challenger!! (Chika Takami Solo Ver.)","Wake up, Challenger!! (타카미 치카 Solo Ver.)",高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,河田貴央,Takahiro Kawata,카와타 타카히로,河田貴央,Takahiro Kawata,카와타 타카히로,2020-08-01,https://youtu.be/Qa1aVKS9LVw,Aqours,Solo Concert Album,
LoveLive! Sunshine!! Takami Chika First Solo Concert Album ～One More Sunshine Story～,16,Never giving up!,Never giving up!,Never giving up!,高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),EFFY(FirstCall),2020-08-01,https://youtu.be/fj0RDiCZwIk,Aqours,Solo Concert Album,
Dazzling White Town,1,Dazzling White Town,Dazzling White Town,Dazzling White Town,Saint Snow,Saint Snow,Saint Snow,畑 亜貴,Aki Hata,하타 아키,渡辺和紀,Kazunori Watanabe,와타나베 카즈노리,渡辺和紀,Kazunori Watanabe,와타나베 카즈노리,2020-08-19,https://youtu.be/3Fw7GqhndZo,SaintSnow,,
Dazzling White Town,2,Lonely Snow Planet,Lonely Snow Planet,Lonely Snow Planet,Saint Snow,Saint Snow,Saint Snow,畑 亜貴,Aki Hata,하타 아키,馬渕直純,Naozumi Mabuchi,마부치 나오즈미,馬渕直純,Naozumi Mabuchi,마부치 나오즈미,2020-08-19,https://youtu.be/_gsPSro8ugo,SaintSnow,,
Dazzling White Town,3,After The Rain,After The Rain,After The Rain,Saint Snow,Saint Snow,Saint Snow,畑 亜貴,Aki Hata,하타 아키,R・O・N,R・O・N,R・O・N,R・O・N,R・O・N,R・O・N,2020-08-19,https://youtu.be/qi1Z8PYbCys,SaintSnow,,
Dazzling White Town,4,Dazzling White Town (Off Vocal),Dazzling White Town (Off Vocal),Dazzling White Town (Off Vocal),Saint Snow,Saint Snow,Saint Snow,畑 亜貴,Aki Hata,하타 아키,渡辺和紀,Kazunori Watanabe,와타나베 카즈노리,渡辺和紀,Kazunori Watanabe,와타나베 카즈노리,2020-08-19,NA,SaintSnow,,
Dazzling White Town,5,波濤――沼津との遭遇,"Hatou, Numazu to no Souguu","파도, 누마즈와의 만남",,,,,,,,,,,,,2020-08-19,NA,SaintSnow,Drama Part,
Dazzling White Town,6,セイントスモー対スタルヒン　函館場所,"Seinto Sumo Tai Starffin, Hakodate Basho","세인트스모 대 스타핀, 하코다테 장소",,,,,,,,,,,,,2020-08-19,NA,SaintSnow,Drama Part,
Dazzling White Town,7,試される大地、試される姉妹,"Tamesareru Daichi, Tamesareru Shimai","시험받는 대지, 시험받는 자매",,,,,,,,,,,,,2020-08-19,NA,SaintSnow,Drama Part,
JIMO-AI Dash!,1,JIMO-AI Dash!,JIMO-AI Dash!,JIMO-AI Dash!,Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,TAKAROT;Carlos K.,TAKAROT;Carlos K.,TAKAROT;Carlos K.,小松一也,Kazuya Komatsu,코마츠 카즈야,2020-08-26,https://youtu.be/x-vJElhYbsU,Aqours,,
JIMO-AI Dash!,2,JIMO-AI Dash! (Off Vocal),JIMO-AI Dash! (Off Vocal),JIMO-AI Dash! (Off Vocal),Aqours,Aqours,Aqours,畑 亜貴,Aki Hata,하타 아키,TAKAROT;Carlos K.,TAKAROT;Carlos K.,TAKAROT;Carlos K.,小松一也,Kazuya Komatsu,코마츠 카즈야,2020-08-26,NA,Aqours,,
JIMO-AI Dash!,3,JIMO-AI Dash! (高海千歌 Solo Ver.),JIMO-AI Dash! (Chika Takami Solo Ver.),JIMO-AI Dash! (타카미 치카 Solo Ver.),高海千歌,Chika Takami,타카미 치카,畑 亜貴,Aki Hata,하타 아키,TAKAROT;Carlos K.,TAKAROT;Carlos K.,TAKAROT;Carlos K.,小松一也,Kazuya Komatsu,코마츠 카즈야,2020-08-26,https://youtu.be/yWRpBe9iCKQ,Aqours,,
JIMO-AI Dash!,4,JIMO-AI Dash! (桜内梨子 Solo Ver.),JIMO-AI Dash! (Riko Sakurauchi Solo Ver.),JIMO-AI Dash! (사쿠라우치 리코 Solo Ver.),桜内梨子,Riko Sakurauchi,사쿠라우치 리코,畑 亜貴,Aki Hata,하타 아키,TAKAROT;Carlos K.,TAKAROT;Carlos K.,TAKAROT;Carlos K.,小松一也,Kazuya Komatsu,코마츠 카즈야,2020-08-26,https://youtu.be/K7BICgz9TNA,Aqours,,
JIMO-AI Dash!,5,JIMO-AI Dash! (松浦果南 Solo Ver.),JIMO-AI Dash! (Kanan Matsuura Solo Ver.),JIMO-AI Dash! (마츠우라 카난 Solo Ver.),松浦果南,Kanan Matsuura,마츠우라 카난,畑 亜貴,Aki Hata,하타 아키,TAKAROT;Carlos K.,TAKAROT;Carlos K.,TAKAROT;Carlos K.,小松一也,Kazuya Komatsu,코마츠 카즈야,2020-08-26,https://youtu.be/r46n_uJCuxU,Aqours,,
JIMO-AI Dash!,6,JIMO-AI Dash! (黒澤ダイヤ Solo Ver.),JIMO-AI Dash! (Dia Kurosawa Solo Ver.),JIMO-AI Dash! (쿠로사와 다이아 Solo Ver.),黒澤ダイヤ,Dia Kurosawa,쿠로사와 다이아,畑 亜貴,Aki Hata,하타 아키,TAKAROT;Carlos K.,TAKAROT;Carlos K.,TAKAROT;Carlos K.,小松一也,Kazuya Komatsu,코마츠 카즈야,2020-08-26,https://youtu.be/Lxm3FZWhm2o,Aqours,,
JIMO-AI Dash!,7,JIMO-AI Dash! (渡辺 曜 Solo Ver.),JIMO-AI Dash! (You Watanabe Solo Ver.),JIMO-AI Dash! (와타나베 요우 Solo Ver.),渡辺 曜,You Watanabe,와타나베 요우,畑 亜貴,Aki Hata,하타 아키,TAKAROT;Carlos K.,TAKAROT;Carlos K.,TAKAROT;Carlos K.,小松一也,Kazuya Komatsu,코마츠 카즈야,2020-08-26,https://youtu.be/t2JI610e4xY,Aqours,,
JIMO-AI Dash!,8,JIMO-AI Dash! (津島善子 Solo Ver.),JIMO-AI Dash! (Yoshiko Tsushima Solo Ver.),JIMO-AI Dash! (츠시마 요시코 Solo Ver.),津島善子,Yoshiko Tsushima,츠시마 요시코,畑 亜貴,Aki Hata,하타 아키,TAKAROT;Carlos K.,TAKAROT;Carlos K.,TAKAROT;Carlos K.,小松一也,Kazuya Komatsu,코마츠 카즈야,2020-08-26,https://youtu.be/ntTjd_U9uLE,Aqours,,
