Album,Track,日本語,Romaji,한국어,歌,Singer,가수,作詞,Lyrics,작사,作曲,Compose,작곡,編曲,Arrange,편곡,Release,Link,Category,Note,発音
ドラマCD 純情アマービレ [Disc 1],7,ラジオドラマ5章1話 ~みんなでお出かけ！~,Radio Drama Chapter 5 Episode 1 ~Let's all go out!~,라디오 드라마 5장 1화 ~다함께 외출!~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 1],8,ラジオドラマ5章2話 ~いざ鎌倉！~,Radio Drama Chapter 5 Episode 2 ~Now Kamakura!~,"라디오 드라마 5장 2화 ~자, 가마쿠라!~",虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 1],9,ラジオドラマ5章3話 ~お願いごとの後は……？~,Radio Drama Chapter 5 Episode 3 ~After the request……?~,라디오 드라마 5장 3화 ~부탁 다음에는……?~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 1],10,ラジオドラマ5章4話 ~迷子の果林ちゃん~,Radio Drama Chapter 5 Episode 4 ~Lost Karin-chan~,라디오 드라마 5장 4화 ~미아가 된 카린~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 1],11,ラジオドラマ5章5話 ~頑張った子には……~,Radio Drama Chapter 5 Episode 5 ~For the one who worked hard……~,라디오 드라마 5장 5화 ~열심히 한 아이에게는……~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 2],1,ラジオドラマ0章1話 ~ドキドキ！新放送室！~,Radio Drama Chapter 0 Episode 1 ~Dokidoki! New Broadcasting Room!~,라디오 드라마 0장 1화 ~두근두근! 새로운 방송실!~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 2],2,ラジオドラマ0章2話 ~やってみたいこと？~,Radio Drama Chapter 0 Episode 2 ~Anything want to try?~,라디오 드라마 0장 2화 ~해보고 싶은 거?~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 2],3,ラジオドラマ0章3話 ~教えて！先輩！~,Radio Drama Chapter 0 Episode 3 ~Tell us! Senpai!~,라디오 드라마 0장 3화 ~알려줘요! 선배!~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 2],4,ラジオドラマ0章4話 ~放課後放送室をよろしく！~,Radio Drama Chapter 0 Episode 4 ~Take care of the after-school broadcast room!~,라디오 드라마 0장 4화 ~방과후 방송실을 잘 부탁해!~,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 2],5,ラジオドラマ1章1話 ~放課後探検隊、いざ！学園探検！~,"Radio Drama Chapter 1 Episode 1 ~After-school Expedition, Now! Explore the School!~","라디오 드라마 1장 1화 ~방과후 탐험단, 가자! 학원 탐험!~",虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 2],6,ラジオドラマ1章2話 ~放課後探検隊、学食の秘密を探れ！~,"Radio Drama Chapter 1 Episode 2 ~After-school Expedition, find out the secrets of school cafeteria!~","라디오 드라마 1장 2화 ~방과후 탐험단, 학식의 비밀을 찾아라!~",虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 2],7,ラジオドラマ1章3話 ~放課後探検隊、飛び出せお台場！~,"Radio Drama Chapter 1 Episode 3 ~After-school Expedition, run out to Odaiba~~","라디오 드라마 1장 3화 ~방과후 탐험단, 뛰쳐나가자 오다이바!~",虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 2],8,ラジオドラマ1章4話 ~放課後探検隊、ニジガク寮に潜入？~,"Radio Drama Chapter 1 Episode 4 ~After-school Expedition, infiltrates Nijigaku dormitory?~","라디오 드라마 1장 4화 ~방과후 탐험단, 니지가쿠 기숙사에 잠입?~",虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 2],9,ラジオドラマ1章5話 ~放課後探検隊、しばしの休息？~,"Radio Drama Chapter 1 Episode 5 ~After-school Expedition, short break?~","라디오 드라마 1장 5화 ~방과후 탐험단, 잠시 휴식?~",虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 2],10,ラジオドラマ1章6話 ~放課後探検隊、成果は上々！~,"Radio Drama Chapter 1 Episode 6 ~After-school Expedition, Great Results!~","라디오 드라마 1장 6화 ~방과후 탐험단, 성과는 최상!~",虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
ドラマCD 純情アマービレ [Disc 2],11,果林と栞子のお掃除狂想曲！,Karin and Shioriko's Cleaning Rhapsody!,카린과 시오리코의 청소 광상곡!,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,,,,,,,,,,2022-08-24,NA,Nijigasaki,"Drama Part, ラブライブ！虹ヶ咲学園 ～おはよう&放課後放送室～",
TVA2 BD Vol.3,1,ロマンスの中で,Romance no Naka de,로맨스 속에서,A·ZU·NA,A·ZU·NA,A·ZU·NA,ぱはむたん,Pahamutan,파하무탄,ぱはむたん;犬塚タクミ,Pahamutan;Takumi Inuzuka,파하무탄;이누즈카 타쿠미,犬塚タクミ,Takumi Inuzuka,이누즈카 타쿠미,2022-08-26,NA,Nijigasaki,TVA2 BD Vol.3,ロマンスのなかで
TVA2 BD Vol.3,2,ロマンスの中で (Off Vocal),Romance no Naka de (Off Vocal),로맨스 속에서 (Off Vocal),A·ZU·NA,A·ZU·NA,A·ZU·NA,ぱはむたん,Pahamutan,파하무탄,ぱはむたん;犬塚タクミ,Pahamutan;Takumi Inuzuka,파하무탄;이누즈카 타쿠미,犬塚タクミ,Takumi Inuzuka,이누즈카 타쿠미,2022-08-26,NA,Nijigasaki,TVA2 BD Vol.3,ロマンスのなかで (オフボーカル)
TVA2 BD Vol.4,1,Look at me now,Look at me now,Look at me now,R3BIRTH,R3BIRTH,R3BIRTH,miyakei;ERECA,miyakei;ERECA,miyakei;ERECA,Add108,Add108,Add108,Add108,Add108,Add108,2022-09-28,NA,Nijigasaki,TVA2 BD Vol.4,ルック・アット・ミー・ナウ
TVA2 BD Vol.4,2,Look at me now (Off Vocal),Look at me now (Off Vocal),Look at me now (Off Vocal),R3BIRTH,R3BIRTH,R3BIRTH,miyakei;ERECA,miyakei;ERECA,miyakei;ERECA,Add108,Add108,Add108,Add108,Add108,Add108,2022-09-28,NA,Nijigasaki,TVA2 BD Vol.4,ルック・アット・ミー・ナウ (オフボーカル)
Vroom Vroom,1,Vroom Vroom,Vroom Vroom,Vroom Vroom,R3BIRTH,R3BIRTH,R3BIRTH,ERECA,ERECA,ERECA,Carlos K.,Carlos K.,Carlos K.,Geek Boy Al Swettenham,Geek Boy Al Swettenham,Geek Boy Al Swettenham,2022-09-28,https://youtu.be/xp6qQA9VcXQ,Nijigasaki,R3BIRTH 2nd,ヴルームヴルーム
Vroom Vroom,2,バブルオーバー！,Bubble Over!,버블 오버!,R3BIRTH,R3BIRTH,R3BIRTH,ERECA,ERECA,ERECA,ERECA;JOE,ERECA;JOE,ERECA;JOE,JOE,JOE,JOE,2022-09-28,https://youtu.be/BdF0FcC7cNE,Nijigasaki,R3BIRTH 2nd,バブルオーバー！
Vroom Vroom,3,Vroom Vroom (Off Vocal),Vroom Vroom (Off Vocal),Vroom Vroom (Off Vocal),R3BIRTH,R3BIRTH,R3BIRTH,ERECA,ERECA,ERECA,Carlos K.,Carlos K.,Carlos K.,Geek Boy Al Swettenham,Geek Boy Al Swettenham,Geek Boy Al Swettenham,2022-09-28,https://youtu.be/UyAfvc3Xk3Y,Nijigasaki,R3BIRTH 2nd,ヴルームヴルーム (オフボーカル)
Vroom Vroom,4,バブルオーバー！ (Off Vocal),Bubble Over! (Off Vocal),버블 오버! (Off Vocal),R3BIRTH,R3BIRTH,R3BIRTH,ERECA,ERECA,ERECA,ERECA;JOE,ERECA;JOE,ERECA;JOE,JOE,JOE,JOE,2022-09-28,https://youtu.be/_HLio_ijxDk,Nijigasaki,R3BIRTH 2nd,バブルオーバー！ (オフボーカル)
Vroom Vroom,5,トキメキキャニオンに吹く風・R3BIRTH,A Breeze Blows Through The Thrilling Canyon・R3BIRTH,두근두근 캐니언에 부는 바람・R3BIRTH,,,,,,,,,,,,,2022-09-28,NA,Nijigasaki,Drama Part,トキメキキャニオンにふくかぜ・リバース
Shadow Effect,1,Shadow Effect,Shadow Effect,Shadow Effect,DiverDiva,DiverDiva,DiverDiva,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,2022-10-05,https://youtu.be/Y4b0oCtma8A,Nijigasaki,DiverDiva 3rd,シャドウエフェクト
Shadow Effect,2,Kiss the Sun,Kiss the Sun,Kiss the Sun,DiverDiva,DiverDiva,DiverDiva,ERECA,ERECA,ERECA,Em.me,Em.me,Em.me,Em.me,Em.me,Em.me,2022-10-05,https://youtu.be/cFI7s3deZqM,Nijigasaki,DiverDiva 3rd,キス・ザ・サン
Shadow Effect,3,Shadow Effect (Off Vocal),Shadow Effect (Off Vocal),Shadow Effect (Off Vocal),DiverDiva,DiverDiva,DiverDiva,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,Dummy Dog,2022-10-05,https://youtu.be/_0nja-fn_fc,Nijigasaki,DiverDiva 3rd,シャドウエフェクト (オフボーカル)
Shadow Effect,4,Kiss the Sun (Off Vocal),Kiss the Sun (Off Vocal),Kiss the Sun (Off Vocal),DiverDiva,DiverDiva,DiverDiva,ERECA,ERECA,ERECA,Em.me,Em.me,Em.me,Em.me,Em.me,Em.me,2022-10-05,https://youtu.be/l9B5-W0-0jg,Nijigasaki,DiverDiva 3rd,キス・ザ・サン (オフボーカル)
永遠の一瞬,1,永遠の一瞬,Eien no Isshun,영원의 일순,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Akira Sunset,Akira Sunset,Akira Sunset,馬場龍樹,Ryuki Baba,바바 류키,縄田寿志,Hisashi Nawata,나와타 히사시,2022-10-12,https://youtu.be/6J3005lqbkI,Nijigasaki,,えいえんのいっしゅん
永遠の一瞬,2,OUR P13CES!!!,OUR P13CES!!!,OUR P13CES!!!,ニジガク with You,Nijigaku with You,니지가쿠 with You,NOVECHIKA;吉村隆行,NOVECHIKA;Takayuki Yoshimura,NOVECHIKA;요시무라 타카유키,NOVECHIKA;吉村隆行,NOVECHIKA;Takayuki Yoshimura,NOVECHIKA;요시무라 타카유키,NOVECHIKA;吉村隆行,NOVECHIKA;Takayuki Yoshimura,NOVECHIKA;요시무라 타카유키,2022-10-12,https://youtu.be/49FNS2Er3Ck,Nijigasaki,,アワピーシーズ!!
永遠の一瞬,3,Hurray Hurray (12人 Ver.),Hurray Hurray (12nin Ver.),Hurray Hurray (12인 Ver.),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Ryota Saito,Ryota Saito,Ryota Saito,Ryota Saito;Diz,Ryota Saito;Diz,Ryota Saito;Diz,Diz,Diz,Diz,2022-10-12,https://youtu.be/NGVBCOvz7ko,Nijigasaki,12 Members Ver.,フレーフレー じゅうににんヴァージョン
永遠の一瞬,4,永遠の一瞬 (Off Vocal),Eien no Isshun (Off Vocal),영원의 일순 (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Akira Sunset,Akira Sunset,Akira Sunset,馬場龍樹,Ryuki Baba,바바 류키,縄田寿志,Hisashi Nawata,나와타 히사시,2022-10-12,https://youtu.be/yePwadbFUsU,Nijigasaki,,えいえんのいっしゅん (オフボーカル)
永遠の一瞬,5,OUR P13CES!!! (Off Vocal),OUR P13CES!!! (Off Vocal),OUR P13CES!!! (Off Vocal),ニジガク with You,Nijigaku with You,니지가쿠 with You,NOVECHIKA;吉村隆行,NOVECHIKA;Takayuki Yoshimura,NOVECHIKA;요시무라 타카유키,NOVECHIKA;吉村隆行,NOVECHIKA;Takayuki Yoshimura,NOVECHIKA;요시무라 타카유키,NOVECHIKA;吉村隆行,NOVECHIKA;Takayuki Yoshimura,NOVECHIKA;요시무라 타카유키,2022-10-12,https://youtu.be/N7iwyMGAP48,Nijigasaki,,アワピーシーズ!! (オフボーカル)
永遠の一瞬,6,Hurray Hurray (12人 Ver.) [Off Vocal],Hurray Hurray (12nin Ver.) [Off Vocal],Hurray Hurray (12인 Ver.) [Off Vocal],虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Ryota Saito,Ryota Saito,Ryota Saito,Ryota Saito;Diz,Ryota Saito;Diz,Ryota Saito;Diz,Diz,Diz,Diz,2022-10-12,https://youtu.be/FI6zKE1OANM,Nijigasaki,12 Members Ver.,フレーフレー じゅうににんヴァージョン (オフボーカル)
TVA2 BD Vol.5,1,TOKIMEKI Runners (12人Ver.),TOKIMEKI Runners (12nin Ver.),TOKIMEKI Runners (12인 Ver.),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,畑 亜貴,Aki Hata,하타 아키,矢鴇つかさ(Arte Refract),Tsukasa Yatoki(Arte Refract),야토키 츠카사(Arte Refract),矢鴇つかさ(Arte Refract),Tsukasa Yatoki(Arte Refract),야토키 츠카사(Arte Refract),2022-10-28,NA,Nijigasaki,TVA2 BD Vol.5,ときめきランナーズ じゅうににんヴァージョン
TVA2 BD Vol.5,2,TOKIMEKI Runners (12人Ver.) [Off Vocal],TOKIMEKI Runners (12nin Ver.) [Off Vocal],TOKIMEKI Runners (12인 Ver.) [Off Vocal],虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,畑 亜貴,Aki Hata,하타 아키,矢鴇つかさ(Arte Refract),Tsukasa Yatoki(Arte Refract),야토키 츠카사(Arte Refract),矢鴇つかさ(Arte Refract),Tsukasa Yatoki(Arte Refract),야토키 츠카사(Arte Refract),2022-10-28,NA,Nijigasaki,TVA2 BD Vol.5,ときめきランナーズ じゅうににんヴァージョン (オフボーカル)
Blue!,1,Blue!,Blue!,Blue!,A·ZU·NA,A·ZU·NA,A·ZU·NA,米澤森人;藤原彩豊,Morito Yonezawa;Ayato Fujiwara,요네자와 모리토;후지와라 아야토,米澤森人;藤原彩豊,Morito Yonezawa;Ayato Fujiwara,요네자와 모리토;후지와라 아야토,米澤森人;藤原彩豊,Morito Yonezawa;Ayato Fujiwara,요네자와 모리토;후지와라 아야토,2022-11-02,https://youtu.be/2EZb_M76AG4,Nijigasaki,A·ZU·NA 3rd,ブルー！
Blue!,2,Dancing in the Light,Dancing in the Light,Dancing in the Light,A·ZU·NA,A·ZU·NA,A·ZU·NA,田中マッシュ,Tanaka Mush,타나카 맛슈,田中マッシュ,Tanaka Mush,타나카 맛슈,田中マッシュ,Tanaka Mush,타나카 맛슈,2022-11-02,https://youtu.be/33XfQbfXifI,Nijigasaki,A·ZU·NA 3rd,ダンシング イン ザ ライト
Blue!,3,Blue! (Off Vocal),Blue! (Off Vocal),Blue! (Off Vocal),A·ZU·NA,A·ZU·NA,A·ZU·NA,米澤森人;藤原彩豊,Morito Yonezawa;Ayato Fujiwara,요네자와 모리토;후지와라 아야토,米澤森人;藤原彩豊,Morito Yonezawa;Ayato Fujiwara,요네자와 모리토;후지와라 아야토,米澤森人;藤原彩豊,Morito Yonezawa;Ayato Fujiwara,요네자와 모리토;후지와라 아야토,2022-11-02,https://youtu.be/m0GTRjXQSmk,Nijigasaki,A·ZU·NA 3rd,ブルー！ (オフボーカル)
Blue!,4,Dancing in the Light (Off Vocal),Dancing in the Light (Off Vocal),Dancing in the Light (Off Vocal),A·ZU·NA,A·ZU·NA,A·ZU·NA,田中マッシュ,Tanaka Mush,타나카 맛슈,田中マッシュ,Tanaka Mush,타나카 맛슈,田中マッシュ,Tanaka Mush,타나카 맛슈,2022-11-02,https://youtu.be/b4pq-Inlzv0,Nijigasaki,A·ZU·NA 3rd,ダンシング イン ザ ライト (オフボーカル)
Blue!,5,A·ZU·NAランドは止まらない！,A·ZU·NA Land Will Never Stop!,A·ZU·NA랜드는 멈추지 않아!,,,,,,,,,,,,,2022-11-02,NA,Nijigasaki,Drama Part,ア·ズ·ナランドはとまらない！
PASTEL,1,PASTEL,PASTEL,PASTEL,QU4RTZ,QU4RTZ,QU4RTZ,nine,nine,nine,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,2022-11-23,https://youtu.be/8r9XC-HCs2M,Nijigasaki,QU4RTZ 3rd,パステル
PASTEL,2,ミチノサキ,Michi no Saki,길의 끝,QU4RTZ,QU4RTZ,QU4RTZ,丸谷マナブ;Carlos K.,Manabu Marutani;Carlos K.,마루타니 마나부;Carlos K.,丸谷マナブ;Carlos K.,Manabu Marutani;Carlos K.,마루타니 마나부;Carlos K.,Carlos K.,Carlos K.,Carlos K.,2022-11-23,https://youtu.be/2DujORLTivI,Nijigasaki,QU4RTZ 3rd,ミチノサキ
PASTEL,3,PASTEL (Off Vocal),PASTEL (Off Vocal),PASTEL (Off Vocal),QU4RTZ,QU4RTZ,QU4RTZ,nine,nine,nine,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,2022-11-23,https://youtu.be/LGdHWdlNUVk,Nijigasaki,QU4RTZ 3rd,パステル (オフボーカル)
PASTEL,4,ミチノサキ (Off Vocal),Michi no Saki (Off Vocal),길의 끝 (Off Vocal),QU4RTZ,QU4RTZ,QU4RTZ,丸谷マナブ;Carlos K.,Manabu Marutani;Carlos K.,마루타니 마나부;Carlos K.,丸谷マナブ;Carlos K.,Manabu Marutani;Carlos K.,마루타니 마나부;Carlos K.,Carlos K.,Carlos K.,Carlos K.,2022-11-23,https://youtu.be/9zlBsu1wvg8,Nijigasaki,QU4RTZ 3rd,ミチノサキ (オフボーカル)
PASTEL,5,Feeling the sky,Feeling the sky,Feeling the sky,,,,,,,,,,,,,2022-11-23,NA,Nijigasaki,Drama Part,フィーリング・ザ・スカイ
TVA2 BD Vol.6,1,Love U my friends (12人Ver.),Love U my friends (12nin Ver.),Love U my friends (12인 Ver.),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Kanata Okajima,Kanata Okajima,Kanata Okajima,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,2022-11-25,NA,Nijigasaki,TVA2 BD Vol.6,ラブ・ユー・マイ・フレンズ じゅうににんヴァージョン
TVA2 BD Vol.6,2,Love U my friends (12人Ver.) [Off Vocal],Love U my friends (12nin Ver.) [Off Vocal],Love U my friends (12인 Ver.) [Off Vocal],虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Kanata Okajima,Kanata Okajima,Kanata Okajima,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,Keisuke Koyama,2022-11-25,NA,Nijigasaki,TVA2 BD Vol.6,ラブ・ユー・マイ・フレンズ じゅうににんヴァージョン (オフボーカル)
TVA2 BD Vol.7,1,Just Believe!!! (12人Ver.),Just Believe!!! (12nin Ver.),Just Believe!!! (12인 Ver.),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Ayaka Miyake,Ayaka Miyake,Ayaka Miyake,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,2022-12-23,NA,Nijigasaki,TVA2 BD Vol.7,ジャストビリーブ!! じゅうににんヴァージョン
TVA2 BD Vol.7,2,Just Believe!!! (12人Ver.) [Off Vocal],Just Believe!!! (12nin Ver.) [Off Vocal],Just Believe!!! (12인 Ver.) [Off Vocal],虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,Ayaka Miyake,Ayaka Miyake,Ayaka Miyake,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,ygarshy;PASSiON KiNG,2022-12-23,NA,Nijigasaki,TVA2 BD Vol.7,ジャストビリーブ!! じゅうににんヴァージョン (オフボーカル)
わちゅごなどぅー,1,わちゅごなどぅー,What You Gonna Do?,What You Gonna Do?,虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,2023-02-01,https://youtu.be/bNk3cvlE2cE,Nijigasaki,,わちゅごなどぅー
わちゅごなどぅー,2,わちゅごなどぅー (1年生＋侑 Ver.),What You Gonna Do? (1nensei + Yu Ver.),What You Gonna Do? (1학년 + 유우 Ver.),高咲 侑;中須かすみ;桜坂しずく;天王寺璃奈;三船栞子,Yu Takasaki;Kasumi Nakasu;Shizuku Osaka;Rina Tennoji;Shioriko Mifune,타카사키 유우;나카스 카스미;오사카 시즈쿠;텐노지 리나;미후네 시오리코,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,2023-02-01,https://youtu.be/Y6Djx6ats6A,Nijigasaki,,わちゅごなどぅー (いちねんせい プラス ゆう ヴァージョン)
わちゅごなどぅー,3,わちゅごなどぅー (2年生＋侑 Ver.),What You Gonna Do? (2nensei + Yu Ver.),What You Gonna Do? (2학년 + 유우 Ver.),高咲 侑;上原歩夢;宮下 愛;優木せつ菜;鐘 嵐珠,Yu Takasaki;Ayumu Uehara;Ai Miyashita;Setsuna Yuki;Lanzhu Zhong,타카사키 유우;우에하라 아유무;미야시타 아이;유키 세츠나;쇼우 란쥬,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,2023-02-01,https://youtu.be/kxdbkG_zGOc,Nijigasaki,,わちゅごなどぅー (にねんせい プラス ゆう ヴァージョン)
わちゅごなどぅー,4,わちゅごなどぅー (3年生＋侑 Ver.),What You Gonna Do? (3nensei + Yu Ver.),What You Gonna Do? (3학년 + 유우 Ver.),高咲 侑;朝香果林;近江彼方;エマ・ヴェルデ;ミア・テイラー,Yu Takasaki;Karin Asaka;Kanata Konoe;Emma Verde;Mia Taylor,타카사키 유우;아사카 카린;코노에 카나타;엠마 베르데;미아 테일러,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,2023-02-01,https://youtu.be/wO3roJn_-bM,Nijigasaki,,わちゅごなどぅー (さんねんせい プラス ゆう ヴァージョン)
わちゅごなどぅー,5,わちゅごなどぅー (Off Vocal),What You Gonna Do? (Off Vocal),What You Gonna Do? (Off Vocal),虹ヶ咲学園スクールアイドル同好会,Nijigasaki High School Idol Club,니지가사키 학원 스쿨 아이돌 동호회,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,NOVECHICA;野口大志,NOVECHICA;Taishi Noguchi,NOVECHICA;노구치 타이시,2023-02-01,https://youtu.be/bNk3cvlE2cE,Nijigasaki,,わちゅごなどぅー (オフボーカル)
